"","name","concept_id"
"57","J01DD14_ceftibuten_oral","21602908, 1749091, 2049824, 2049825, 2049826, 2049831, 2049833, 19121678, 35144278, 40092593, 40092594, 40127531, 40171999, 40829666, 40856246, 40899616, 40910801, 40920844, 40962009, 40993268, 41035503, 41035504, 41055505, 41055506, 41076946, 41086988, 41110688, 41118292, 41118294, 41149765, 41160998, 41192139, 41254158, 41254159, 41316481, 41386041, 41386362, 41388165, 41401757, 41401802, 41401850, 41401911, 41401994, 41402490, 41402583, 41402584, 41402746, 41483776, 41483778, 41483779, 41483780, 41483782, 41483786, 41483787, 41483788, 41483803, 41483823, 41483835, 41483839, 41483842, 42927589, 42927590, 43696186, 43803994, 43825578, 2049828, 19010178, 19021247, 19074971, 19074972, 35157484, 40092595, 40829667, 40837403, 40848625, 40879784, 40887585, 40899614, 40923119, 40942114, 40949772, 40993267, 41012111, 41035502, 41066696, 41066697, 41076947, 41086989, 41106005, 41139739, 41170889, 41180856, 41180857, 41180858, 41192138, 41204682, 41231079, 41233354, 41254157, 41274064, 41292968, 41295247, 41316480, 41385302, 41386167, 41388584, 41401803, 41401825, 41401851, 41402086, 41402196, 41402197, 41402262, 41402388, 41402673, 41402777, 41483781, 41483785, 41483789, 41483792, 41483813, 41483828, 41483832, 41483841, 41483847, 42927586, 43606113, 43623975, 43678361, 43696185, 43790130, 43790772, 2049823, 2049827, 2049832, 2049834, 19061882, 19119679, 35134505, 35137441, 35153079, 40856247, 40856248, 40868543, 40868544, 40879781, 40879783, 40942112, 40973076, 40980799, 40985519, 41045598, 41066695, 41098212, 41110687, 41145400, 41173160, 41243185, 41292970, 41316482, 41324300, 41385907, 41388294, 41388989, 41389429, 41401756, 41401758, 41401823, 41401824, 41402489, 41402716, 41402954, 41483775, 41483783, 41483791, 41483797, 41483818, 41483830, 41483837, 42920055, 42920056, 42927585, 43660364, 43717394, 43772310, 43790771, 43822101, 43845065, 1749083, 1749090, 1749133, 2049821, 2049822, 2049829, 2049830, 19021249, 19074973, 19085868, 35154951, 35156173, 40856245, 40879782, 40892125, 40899615, 40930763, 40942113, 40962010, 40973075, 40980800, 41004466, 41012112, 41045597, 41074583, 41079293, 41118293, 41129551, 41129552, 41149763, 41149764, 41161000, 41168603, 41192137, 41192140, 41231080, 41254156, 41274065, 41292969, 41305183, 41305184, 41386042, 41401722, 41401759, 41401801, 41401933, 41402023, 41402085, 41402329, 41402623, 41402674, 41483774, 41483777, 41483784, 41483790, 41483812, 41483829, 41483844, 42927587, 42927588, 43660363, 43749991, 43754283, 43807393"
"58","J01DD15_cefdinir_oral","21602909, 1796458, 1796477, 2047571, 2047575, 2047577, 2047589, 2047595, 2047596, 2047603, 19074872, 19129412, 35133475, 35133953, 35135346, 35136628, 35145613, 35149474, 35150966, 35153559, 35153965, 35154340, 35154529, 35857856, 35858305, 35858307, 40092162, 40092166, 42924540, 42924580, 42924582, 42924587, 42924590, 42924592, 42924594, 42924598, 42924602, 42924606, 42924609, 42924612, 42924613, 42924614, 1796475, 2047573, 2047574, 2047578, 2047579, 2047582, 2047583, 2047586, 2047588, 2047590, 2047591, 2047594, 2047599, 2047600, 2047605, 2047606, 19071695, 35131142, 35132131, 35133728, 35135199, 35138650, 35140405, 35140623, 35142538, 35145242, 35150633, 35153966, 35162176, 35830599, 35857852, 35857853, 35857854, 35857857, 35857859, 35858306, 40092165, 42924578, 42924585, 42924586, 42924589, 42924596, 42924597, 42924599, 42924604, 42924610, 1796460, 1796476, 2047576, 2047580, 2047581, 2047584, 2047593, 2047598, 2047601, 2047602, 2047604, 19044789, 19120269, 19129411, 35130535, 35137368, 35137480, 35140182, 35144939, 35147426, 35148698, 35148822, 35150426, 35152481, 35152895, 35152952, 35153200, 35155582, 35828479, 35857849, 35858304, 40092163, 42924581, 42924583, 42924584, 42924593, 42924595, 42924600, 42924601, 42924603, 42924607, 42924611, 1796473, 1796474, 2047538, 2047572, 2047585, 2047587, 2047592, 2047597, 19023564, 19044811, 19068186, 19120784, 35131813, 35135766, 35137234, 35140131, 35140495, 35142281, 35142639, 35142684, 35142976, 35143215, 35152847, 35155746, 35830600, 35857850, 35857851, 35857855, 35857858, 40092164, 42924579, 42924591, 42924605, 42924608"
"59","J01DD16_cefditoren_oral","1747007, 1747008, 1747011, 2050010, 19011225, 35134475, 35138131, 35141345, 35153463, 35155350, 35828501, 35830683, 35860459, 35860460, 42972208, 42972210, 1747010, 2050008, 2050011, 2050014, 35132673, 35139023, 35143334, 35860461, 35860469, 40084557, 42972202, 42972203, 42972211, 21602910, 2050012, 2050013, 19011226, 19135293, 35131373, 35132714, 35154601, 35156849, 35860462, 35860463, 35860465, 1747005, 1747006, 2050009, 2050015, 35131139, 35135048, 35138013, 35142772, 35143528, 35145845, 35146838, 35152738, 35159358, 35161833, 35860464, 35860466, 35860467, 35860468, 35861088, 40092488, 42972201, 42972204, 42972205, 42972206, 42972207, 42972209"
"60","J01DD17_cefcapene_oral","21602911, 35136572, 35137258, 35142556, 35142836, 35143081, 35148744, 35149279, 35158244, 35160740, 35828213, 35831639, 42961716, 42961717, 42961725, 42961728, 42961732, 42961733, 42961734, 35135444, 35140628, 35142332, 35142649, 35159072, 35160337, 42961721, 42961723, 35130159, 35139187, 35148114, 35148551, 35154018, 35831640, 42961715, 42961718, 42961719, 42961720, 42961722, 42961724, 42961726, 42961727, 42961735, 42961736, 42961737, 42961738, 42961739, 43009044, 35133290, 35137604, 35142361, 35152592, 35152845, 35152877, 35158013, 35158192, 42961729, 42961730, 42961731"
"61","J01DD18_cefteram_systemic","715906, 2038955, 2038958, 2038961, 2038965, 2038966, 35133200, 35133217, 35138970, 35143326, 35143434, 35147229, 35147232, 35147732, 35156565, 2038968, 35130054, 35137019, 35139916, 35146029, 35159055, 35159715, 35160193, 2038956, 2038959, 2038960, 35133963, 35141649, 35150033, 35151153, 35153121, 35154108, 35156106, 2038957, 2038962, 2038963, 2038964, 2038967, 35137889, 35137955, 35141300, 35141752, 35142654, 35145633, 35145657, 35147537, 35150092, 35158514, 35161445, 35198137"
"62","J01DE01_cefepime_parenteral","586582, 586894, 587126, 588119, 589196, 589757, 2049935, 2049936, 2049938, 2049945, 2049948, 2917810, 2917815, 2917816, 35407638, 35411842, 35419032, 35859876, 35859880, 35859881, 35859888, 35859889, 35860418, 35860427, 35860430, 35860432, 35860434, 35860437, 35860439, 35860440, 35860442, 35860448, 35860806, 35860807, 35860810, 35860811, 35860812, 35860813, 35860817, 35860822, 35860824, 35860827, 35860833, 36258105, 36261202, 36268357, 36271419, 36276001, 36810573, 36811384, 36813112, 36813207, 36814703, 36890559, 36892817, 40879838, 40889872, 40930795, 40993294, 41087014, 41098259, 41316538, 41440454, 41440473, 41444371, 41444390, 41444391, 41444432, 41447115, 41449799, 41449892, 41452366, 41452673, 41462846, 41464253, 42614534, 42657566, 42729166, 42936687, 42936696, 42936699, 42936700, 42936702, 43034646, 43034654, 43034658, 43034666, 43044537, 43044627, 43138280, 43149218, 43149221, 43149223, 43160443, 43160446, 43160450, 43160452, 43171358, 43171360, 43176890, 43187842, 43204313, 43215171, 43260541, 43282326, 43287765, 43293204, 43293205, 43611727, 43634731, 43652013, 43666834, 43670866, 43670867, 43678629, 43701381, 43724556, 43742675, 43778495, 43792335, 43822357, 43832863, 43845828, 43850659, 43850661, 43868859, 44077036, 44128920, 46287347, 46287350, 46287351, 46287355, 46287357, 46287360, 586849, 587229, 587436, 588122, 588197, 589129, 589329, 589948, 590300, 2049932, 2049933, 2049937, 2049941, 2049944, 2049946, 2917807, 2917812, 2917814, 35146245, 35200871, 35419029, 35419030, 35859877, 35859879, 35859882, 35859883, 35859887, 35859890, 35860416, 35860417, 35860420, 35860421, 35860428, 35860429, 35860435, 35860436, 35860441, 35860445, 35860808, 35860809, 35860818, 35860825, 35860828, 35860829, 35860832, 35860834, 35860835, 36258103, 36262296, 36266368, 36783679, 36812677, 36880177, 36880592, 40829684, 40899643, 40923147, 40923148, 41004521, 41098260, 41106021, 41161055, 41223238, 41254224, 41266533, 41305212, 41440393, 41440424, 41440438, 41440467, 41444331, 41444389, 41444408, 41444417, 41452911, 41462866, 41463684, 41463948, 42684012, 42713449, 42714410, 42721195, 42722508, 42725494, 42725728, 42728375, 42731288, 42936694, 42936698, 42936701, 42936704, 43034643, 43034645, 43034655, 43034662, 43044324, 43044325, 43044625, 43044628, 43149222, 43160445, 43182341, 43182344, 43182347, 43193302, 43204311, 43204312, 43255195, 43593832, 43594597, 43624196, 43670786, 43683957, 43688948, 43720454, 43720455, 43790982, 43792336, 43804257, 43813773, 43840424, 43864140, 44025296, 44061167, 44069004, 44073966, 46287353, 46287354, 46287356, 46287358, 46287359, 586940, 587376, 587431, 587748, 588424, 588825, 589731, 2049931, 2049940, 2049942, 2049943, 2049947, 2917809, 2917811, 2917813, 35147219, 35155131, 35155861, 35200873, 35410259, 35410732, 35860431, 35860433, 35860438, 35860447, 35860450, 35860819, 35860821, 35860826, 35860830, 35860831, 36036187, 36259172, 36273404, 36273405, 36273406, 36273822, 36273896, 36813542, 36814689, 36879613, 36882509, 36883462, 40837428, 40952004, 40985534, 41024269, 41035556, 41180883, 41285252, 41440448, 41440466, 41446953, 41447003, 41447226, 41449925, 41452648, 41462704, 41463155, 41464205, 42657565, 42713103, 42720708, 42725727, 42727382, 42727815, 42729165, 42730455, 42730999, 42936688, 42936690, 42936692, 42936695, 42936697, 42936705, 43034648, 43034651, 43034659, 43034661, 43034665, 43044535, 43044536, 43044624, 43044626, 43044629, 43138279, 43138281, 43138282, 43143638, 43149220, 43149224, 43154886, 43154919, 43160447, 43160451, 43165929, 43182342, 43182343, 43182345, 43182346, 43187742, 43187841, 43193303, 43193304, 43198755, 43209592, 43215170, 43260540, 43265968, 43277018, 43598781, 43606343, 43606345, 43615722, 43642479, 43642480, 43652804, 43660613, 43696429, 43702677, 43714280, 43714281, 43714282, 43714283, 43724738, 43768241, 43777716, 43777758, 43778781, 43786259, 43832862, 43840425, 43846609, 44033001, 44045978, 44070381, 46287348, 46287352, 21602915, 586587, 587060, 587407, 587498, 587821, 588153, 589254, 589372, 590186, 1748975, 2049934, 2049939, 2917808, 35200872, 35419028, 35419031, 35859878, 35859884, 35859885, 35859886, 35860415, 35860419, 35860422, 35860423, 35860424, 35860425, 35860426, 35860443, 35860444, 35860446, 35860449, 35860814, 35860815, 35860816, 35860820, 35860823, 36258106, 36260965, 36264299, 36264901, 36264903, 36266850, 36269980, 36271941, 36274795, 36783678, 36810818, 36812001, 36812622, 36883985, 36886354, 36886882, 36889833, 36891283, 41098261, 41110700, 41254225, 41450022, 41452982, 41463203, 41464377, 42684013, 42711364, 42716670, 42717145, 42718039, 42718820, 42722074, 42730454, 42731287, 42936689, 42936691, 42936693, 42936703, 42936706, 43034644, 43034647, 43034649, 43034650, 43034652, 43034656, 43034657, 43034660, 43034663, 43034664, 43044322, 43044323, 43044538, 43138283, 43149219, 43154780, 43160444, 43160448, 43160449, 43171359, 43171361, 43176930, 43187884, 43187885, 43198877, 43204310, 43204314, 43293203, 43594596, 43606344, 43624195, 43624197, 43647355, 43652803, 43670868, 43670869, 43678631, 43687851, 43719628, 43750244, 43750245, 43760483, 43768240, 43778494, 43804256, 43804258, 43822356, 43822358, 43850660, 43858544, 43868860, 46287349"
"63","J01DE02_cefpirome_parenteral","2047003, 2047009, 2047010, 2047014, 2047017, 2047021, 2047022, 19099177, 19116642, 21035325, 21172853, 35129491, 35143483, 35146464, 35157707, 35858272, 36404524, 42711788, 42972455, 42972457, 2047008, 2047018, 2047026, 19001904, 19010709, 21133428, 21153276, 35137515, 35139388, 35140228, 35142719, 35144087, 35150746, 35155154, 35858268, 35858269, 35858270, 35858271, 35858273, 35858274, 36406231, 36407440, 36407801, 36408327, 36408521, 42719318, 42730752, 42972456, 43139556, 43150516, 43161677, 43172679, 43187815, 43187816, 43209663, 43209664, 21602916, 2047011, 2047020, 2047024, 2047025, 21055005, 21074782, 21104167, 21163123, 35139223, 35149533, 35150730, 35160211, 35858267, 36405865, 36882736, 36890603, 42717711, 43161676, 43183561, 2047004, 2047005, 2047006, 2047007, 2047013, 2047015, 2047016, 2047019, 2047023, 2047027, 19001905, 35129521, 36403731, 36404346, 36405492, 36406054, 36408144, 40092540, 40092541, 42482122, 42715730, 42723325, 43198852"
"64","J01DE03_cefozopran_parenteral","35130749, 35153388, 35158878, 35161471, 35161769, 35135071, 35150260, 35151418, 35152934, 35161800, 21602917, 35197975, 35132639, 35138586, 35140608, 35160214"
"65","J01DH02_meropenem_parenteral","2011851, 2052812, 2052815, 2052816, 2052828, 2052829, 2052832, 2052834, 2052835, 2052848, 2052870, 2052872, 2052877, 2052878, 2052879, 2052882, 2052888, 2052889, 2052890, 2052901, 2052904, 2052905, 2052907, 2052908, 2052911, 2917066, 2918523, 21025574, 21035327, 21064848, 21074784, 21084482, 21094211, 21104170, 21143361, 21153280, 35129209, 35135273, 35135645, 35136559, 35137011, 35137171, 35148617, 35153243, 35154659, 35158966, 35407242, 35408820, 35416046, 35416048, 35416050, 35416572, 35416574, 35416580, 35416581, 35416583, 35416589, 35416590, 35416592, 35416593, 35606002, 35743010, 35747202, 35751331, 35751333, 35754010, 35754413, 35759701, 35763907, 35766420, 35768074, 35768075, 35770746, 35772402, 35772405, 35772407, 35862042, 35862047, 36062203, 36062205, 36062209, 36260227, 36263757, 36267027, 36270459, 36271367, 36272993, 36787303, 36787308, 36810915, 36813325, 36892199, 36892511, 36892766, 36897082, 36920361, 36921095, 36924523, 36931553, 36944765, 36947666, 36963091, 37592709, 37592713, 40742603, 40742605, 40742606, 40742613, 40742617, 40742619, 40742623, 40859766, 40947372, 40953231, 40953232, 40953233, 40984395, 41030585, 41030586, 41030587, 41046786, 41061671, 41134901, 41156042, 41172059, 41197543, 41203558, 41210139, 41218344, 41234552, 41249361, 41265362, 41303054, 41321806, 41377957, 41388228, 42710438, 42710442, 42711303, 42712391, 42713052, 42713414, 42713657, 42714368, 42714369, 42714735, 42716358, 42717080, 42722444, 42723047, 42725091, 42725092, 42725699, 42727057, 42728345, 42730385, 42731241, 42956731, 42956736, 42956739, 42956741, 42956743, 42956750, 42956760, 42956766, 42956770, 42956774, 42956780, 42956781, 42956791, 42956798, 42956799, 42956810, 42956812, 42956814, 42956815, 42956822, 42956826, 42956831, 43027514, 43027518, 43027525, 43027527, 43027529, 43027534, 43027543, 43027544, 43027549, 43139126, 43139127, 43150065, 43150066, 43150067, 43150069, 43154849, 43161270, 43165706, 43172208, 43176851, 43183171, 43183176, 43186697, 43194162, 43194163, 43194165, 43197745, 43216039, 43216040, 43216041, 43220659, 43263688, 43269164, 43269165, 43296248, 43588375, 43598416, 43606402, 43606403, 43610703, 43624260, 43624263, 43651702, 43652610, 43669677, 43678666, 43696476, 43696478, 43714351, 43714356, 43723381, 43723382, 43732387, 43750314, 43750315, 43755048, 43759336, 43768309, 43778386, 43778388, 43790552, 43795336, 43795337, 43814353, 43831450, 43831452, 43832476, 43840478, 43840481, 43845153, 43858597, 43867730, 44063103, 44063104, 44073132, 44075815, 44107391, 44165888, 44171092, 44173406, 44174825, 44177157, 44180881, 44187111, 1236279, 2011846, 2011847, 2052198, 2052808, 2052810, 2052814, 2052819, 2052823, 2052826, 2052836, 2052837, 2052839, 2052843, 2052849, 2052854, 2052858, 2052860, 2052864, 2052865, 2052866, 2052895, 2052898, 2052903, 2052906, 2052909, 2918516, 2918519, 2918520, 2918522, 21055009, 21055011, 21064845, 21153281, 21172855, 21172856, 35129820, 35132769, 35136541, 35141967, 35143298, 35143624, 35148327, 35149836, 35158387, 35406827, 35408132, 35408821, 35409455, 35410266, 35416051, 35416576, 35416578, 35416591, 35416596, 35416599, 35416602, 35606000, 35606001, 35606005, 35606006, 35606008, 35745611, 35747201, 35747204, 35755579, 35763906, 35766419, 35768077, 35768079, 35770489, 35772401, 35772406, 35830179, 35830181, 35830183, 35830185, 35862045, 35862048, 36062201, 36062207, 36062208, 36261598, 36272994, 36787300, 36787304, 36787305, 36812006, 36881715, 36886310, 36889795, 36891214, 36922981, 36924112, 36927787, 36931053, 36967697, 37592710, 40742599, 40742608, 40742609, 40742610, 40742618, 40742621, 40742626, 40742627, 40843658, 40859768, 40885081, 40905802, 40928582, 40937063, 40999557, 41030588, 41093304, 41093307, 41093309, 41109609, 41109610, 41116160, 41124477, 41156040, 41156041, 41178704, 41234554, 41249359, 41259418, 41280165, 41280166, 41280167, 41290497, 41311501, 41378711, 41381813, 42614476, 42710440, 42710441, 42711765, 42712392, 42712621, 42713656, 42714370, 42714951, 42715241, 42717081, 42719031, 42720380, 42721146, 42725700, 42726443, 42727056, 42729097, 42956732, 42956735, 42956738, 42956744, 42956745, 42956746, 42956747, 42956749, 42956751, 42956753, 42956757, 42956759, 42956762, 42956763, 42956767, 42956775, 42956778, 42956782, 42956787, 42956788, 42956789, 42956792, 42956796, 42956804, 42956806, 42956807, 42956827, 43027513, 43027515, 43027521, 43027531, 43027533, 43027535, 43027542, 43027546, 43027550, 43042667, 43139125, 43139128, 43154847, 43154850, 43161267, 43161268, 43172204, 43172205, 43172206, 43176850, 43183169, 43183170, 43183173, 43187794, 43194167, 43194168, 43198702, 43216038, 43269163, 43274693, 43588373, 43588378, 43598415, 43606401, 43616368, 43634556, 43642540, 43647249, 43660664, 43669678, 43696477, 43714354, 43723380, 43732386, 43742475, 43750313, 43750316, 43759335, 43760294, 43760295, 43768310, 43777423, 43778385, 43786319, 43786322, 43804318, 43808678, 43831453, 43832475, 43840477, 43840480, 43849549, 43858598, 43858599, 43867729, 44056928, 44075816, 44182316, 44188432, 1235585, 1235586, 1235588, 1709170, 2011845, 2051851, 2052820, 2052821, 2052825, 2052830, 2052831, 2052840, 2052844, 2052846, 2052847, 2052850, 2052852, 2052856, 2052861, 2052863, 2052868, 2052871, 2052880, 2052881, 2052884, 2052886, 2052892, 2052893, 2052894, 2052897, 2052899, 2052902, 2052910, 2918254, 2918517, 2918518, 21045181, 21064847, 21094209, 21094210, 21104169, 21113940, 21113941, 21123562, 21163127, 35132119, 35136247, 35136608, 35137781, 35137911, 35142612, 35144151, 35149181, 35155193, 35408374, 35410682, 35416045, 35416049, 35416052, 35416585, 35416586, 35416587, 35416598, 35416600, 35605999, 35606003, 35606004, 35606007, 35746036, 35747205, 35751329, 35751332, 35759697, 35759698, 35759700, 35763903, 35763905, 35763908, 35763909, 35763910, 35768076, 35772403, 35830180, 35830182, 35830184, 35862041, 35862049, 36062199, 36062200, 36062202, 36260226, 36266207, 36268612, 36272992, 36277242, 36787302, 36787306, 36813541, 36884868, 36886648, 36887250, 36888805, 36893222, 36897268, 36922797, 36925348, 36926216, 36929967, 36936454, 36955144, 36962846, 36962883, 37592708, 37592712, 40742600, 40742611, 40742615, 40742616, 40742624, 40742625, 40825552, 40843659, 40874875, 40905800, 40915968, 40920202, 40937064, 40937065, 40968184, 40984396, 40999555, 41018782, 41046785, 41072026, 41093308, 41112764, 41124479, 41140936, 41140938, 41187102, 41197540, 41197542, 41201663, 41201664, 41218343, 41218345, 41232719, 41265363, 41280168, 41376305, 41377593, 41378317, 41380203, 41387399, 42656300, 42710439, 42710443, 42712390, 42713053, 42713054, 42713654, 42713655, 42715706, 42715707, 42716359, 42716632, 42720381, 42722789, 42723046, 42725093, 42727054, 42727055, 42727764, 42729096, 42956729, 42956730, 42956737, 42956740, 42956742, 42956754, 42956755, 42956756, 42956761, 42956764, 42956765, 42956769, 42956776, 42956783, 42956790, 42956793, 42956794, 42956797, 42956800, 42956803, 42956805, 42956809, 42956813, 42956818, 42956819, 42956821, 42956823, 42956828, 42956829, 42956830, 43027511, 43027512, 43027517, 43027519, 43027520, 43027524, 43027528, 43027530, 43027532, 43027536, 43027541, 43027547, 43027548, 43042669, 43139124, 43161265, 43164792, 43165705, 43165707, 43172207, 43183172, 43205122, 43205123, 43205125, 43205126, 43208605, 43208606, 43209646, 43588374, 43588376, 43597461, 43610700, 43610701, 43610702, 43624262, 43628825, 43633637, 43633638, 43634555, 43642541, 43660665, 43665036, 43665037, 43665378, 43678664, 43678665, 43705500, 43706438, 43714350, 43714352, 43714353, 43718990, 43724354, 43742476, 43742477, 43760293, 43773036, 43778387, 43778389, 43786318, 43786320, 43786321, 43795334, 43804316, 43826722, 43831451, 43832473, 43832474, 43840479, 43850476, 43850478, 43858600, 44032480, 44047319, 44127665, 44127666, 44160819, 44167351, 44167352, 44168429, 44169644, 44178607, 44182315, 44184583, 21602921, 1235587, 1236360, 2011848, 2011849, 2011850, 2011852, 2011853, 2052809, 2052813, 2052817, 2052822, 2052824, 2052827, 2052833, 2052838, 2052841, 2052842, 2052845, 2052851, 2052853, 2052857, 2052859, 2052862, 2052867, 2052869, 2052873, 2052875, 2052876, 2052885, 2052887, 2052891, 2052896, 2052900, 2917230, 2918515, 2918521, 2918524, 21025575, 21055006, 21055007, 21055008, 21055010, 21064846, 21133429, 21143359, 21143360, 21163125, 21163126, 35136581, 35140980, 35151825, 35157888, 35407591, 35409920, 35411468, 35412806, 35416047, 35416573, 35416575, 35416577, 35416579, 35416582, 35416584, 35416588, 35416594, 35416595, 35416597, 35416601, 35743009, 35747203, 35747206, 35747207, 35751330, 35755580, 35755581, 35759699, 35762721, 35763904, 35768078, 35770747, 35771146, 35772404, 35830186, 35862040, 35862043, 35862044, 35862046, 36062204, 36062206, 36062210, 36270458, 36275588, 36276941, 36778867, 36787301, 36787307, 36881091, 36881808, 36888246, 36889991, 36892767, 36920561, 36927122, 36929719, 36933265, 36943217, 36956998, 37592707, 40742601, 40742602, 40742604, 40742607, 40742612, 40742614, 40742620, 40742622, 40835262, 40843657, 40859767, 40874876, 40905799, 40905801, 40928581, 40947373, 40953234, 40978355, 40999554, 40999556, 41009697, 41040759, 41040760, 41040761, 41061672, 41078170, 41084932, 41084933, 41093305, 41093306, 41103475, 41124475, 41124476, 41124478, 41140937, 41147683, 41156043, 41197541, 41234553, 41249360, 41259417, 41265364, 41311500, 41321807, 41376990, 41380797, 41380881, 42711019, 42714367, 42715708, 42716357, 42722022, 42722443, 42722445, 42722446, 42724362, 42725090, 42729095, 42729471, 42730386, 42730977, 42956733, 42956734, 42956748, 42956752, 42956758, 42956768, 42956771, 42956773, 42956777, 42956779, 42956784, 42956785, 42956786, 42956795, 42956801, 42956802, 42956808, 42956811, 42956816, 42956817, 42956820, 42956824, 43027516, 43027523, 43027526, 43027537, 43027538, 43027539, 43027540, 43027545, 43042666, 43042668, 43150064, 43150068, 43154848, 43161266, 43161269, 43176730, 43176852, 43176853, 43176854, 43183174, 43183175, 43194164, 43194166, 43194169, 43205120, 43205121, 43205124, 43209645, 43216035, 43216036, 43216037, 43220660, 43274692, 43296247, 43588377, 43593070, 43597460, 43597462, 43598414, 43611047, 43616369, 43624261, 43642542, 43652611, 43652613, 43660661, 43660662, 43660663, 43660666, 43660667, 43670672, 43678667, 43687596, 43687597, 43688527, 43705501, 43714349, 43714355, 43723379, 43741514, 43741515, 43750312, 43759334, 43759337, 43768311, 43768312, 43768313, 43777422, 43795335, 43804317, 43840482, 43849550, 43850475, 43850477, 43858596, 43863357, 43863358, 44036962, 44088660, 44097114, 44121560, 44160818, 44165887"
"66","J01DH03_ertapenem_parenteral","36062058, 36062060, 36881290, 36942703, 36947606, 41105052, 41211361, 41260908, 41304222, 44175169, 2051192, 2916852, 21055568, 21134008, 35606488, 35606490, 35861734, 36062061, 36881847, 36891512, 36956036, 36961233, 40727009, 40863679, 40867584, 41252344, 44094608, 21114512, 35606486, 35606487, 35606489, 35606491, 35861731, 35861733, 36062059, 36882052, 36893743, 40727011, 40727012, 40727013, 40924038, 41283246, 21602922, 1717963, 2916993, 21173451, 36062062, 36884133, 36923014, 36931633, 40727008, 40727010, 43180465, 44097374"
"67","J01DH04_doripenem_parenteral","1713905, 19127567, 36880244, 36882142, 36890045, 36890612, 36893040, 40230702, 40734062, 41086256, 42943872, 42943875, 21602923, 588965, 1713908, 2051354, 35138431, 35604890, 36881358, 40230701, 40734064, 40734065, 41211493, 42943870, 43179803, 43212597, 44115266, 21046289, 21144414, 35132220, 35141316, 35604889, 35604891, 35830177, 40734061, 40734063, 40892996, 41273274, 41314877, 42943871, 42943873, 43168743, 44031258, 44042939, 21075800, 21105172, 35604887, 35604888, 35604892, 35755187, 36890895, 36894462, 40867717, 40971458, 41211492, 42943874, 43212598, 44045772, 44099518"
"68","J01DH05_biapenem_parenteral","35146583, 35851299, 21602924, 35139466, 35152439, 35198093, 35851289, 35851290, 35851291, 35851292, 35851293, 35851294, 35851298, 35141011, 35145861, 35158673, 35132812, 35137754, 35143034, 35158791, 35851288, 35851295, 35851296, 35851297"
"69","J01DH06_tebipenem_pivoxil_systemic","715908, 35142019, 35198145, 35136338, 35143294, 35156188, 35156908, 35131974, 35134349, 35139946, 35144042"
